Job ID	Agency	Posting Type	Full-Time/Part-Time indicator	Career Level	Salary Range From	Salary Range To	Salary Frequency	Posting Date
643849	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	70022.0	70022.0	Annual	07/26/2024
645789	DEPT OF PARKS & RECREATION	External	Full-Time	Experienced (non-manager)	90000.0	100000.0	Annual	08/09/2024
639610	OFFICE OF THE COMPTROLLER	Internal	Full-Time	Manager	123200.0	149968.0	Annual	06/28/2024
633854	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	82506.0	94882.0	Annual	04/23/2024
626874	LAW DEPARTMENT	Internal	Full-Time	Entry-Level	82500.0	84975.0	Annual	02/13/2024
618020	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	72038.0	192152.0	Annual	01/02/2024
574049	PUBLIC ADMINISTRATOR-NEW YORK	External	Full-Time	Experienced (non-manager)	50217.0	68234.0	Annual	02/09/2023
616517	ADMIN TRIALS AND HEARINGS	Internal	Full-Time	Experienced (non-manager)	100000.0	120000.0	Annual	04/25/2024
635659	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	56181.0	64608.0	Annual	06/03/2024
615463	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	83685.0	96238.0	Annual	11/08/2023
629967	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	77158.0	114887.0	Annual	03/14/2024
622270	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	59116.0	80000.0	Annual	02/01/2024
632592	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Entry-Level	68183.0	82785.0	Annual	04/05/2024
544503	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	60010.0	100875.0	Annual	08/09/2022
556406	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	94715.0	102000.0	Annual	10/31/2023
616697	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	53057.0	61015.0	Annual	11/20/2023
614244	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Manager	64922.0	144066.0	Annual	11/13/2023
613207	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Entry-Level	56181.0	64608.0	Annual	11/06/2023
600787	NYC HOUSING AUTHORITY	Internal	Full-Time	Manager	92301.0	121296.0	Annual	08/30/2023
551356	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	74730.0	130000.0	Annual	09/16/2022
611752	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	474.04	474.04	Daily	04/30/2024
616030	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	72038.0	153784.0	Annual	11/15/2023
528811	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	53702.0	102568.0	Annual	04/22/2022
639505	NYC EMPLOYEES RETIREMENT SYS	External	Part-Time	Entry-Level	25.5	29.32	Hourly	06/26/2024
639505	NYC EMPLOYEES RETIREMENT SYS	External	Part-Time	Entry-Level	25.5	29.32	Hourly	06/26/2024
628807	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	45697.0	59308.0	Annual	03/04/2024
635918	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	42723.0	69243.0	Annual	07/31/2024
629437	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	78721.0	209971.0	Annual	04/30/2024
633265	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	45329.0	52128.0	Annual	04/18/2024
625106	LAW DEPARTMENT	Internal	Full-Time	Experienced (non-manager)	78034.0	155751.0	Annual	01/29/2024
645806	CONSUMER AND WORKER PROTECTION	Internal	Full-Time	Experienced (non-manager)	47841.0	55017.0	Annual	08/08/2024
635153	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	55816.0	64188.0	Annual	05/10/2024
631817	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	51816.0	51816.0	Annual	05/14/2024
540287	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	37.28	37.28	Hourly	07/16/2022
642974	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	43728.0	50287.0	Annual	07/19/2024
640145	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	66042.0	75948.0	Annual	07/03/2024
637822	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	57976.0	66672.0	Annual	06/06/2024
540271	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	53641.0	55608.0	Annual	07/16/2022
589862	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	37.28	43.4	Hourly	06/12/2023
644914	OFF OF PAYROLL ADMINISTRATION	External	Full-Time	Experienced (non-manager)	35895.0	53478.0	Annual	08/02/2024
617318	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	51528.0	59257.0	Annual	11/30/2023
644440	OFFICE OF MANAGEMENT & BUDGET	External	Full-Time	Entry-Level	41432.0	85000.0	Annual	07/30/2024
535008	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	57078.0	65640.0	Annual	06/27/2022
627755	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Experienced (non-manager)	88000.0	198500.0	Annual	02/22/2024
634086	ADMIN TRIALS AND HEARINGS	Internal	Full-Time	Entry-Level	60000.0	60000.0	Annual	04/22/2024
636457	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	56181.0	68034.0	Annual	05/22/2024
632978	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	74041.0	107227.0	Annual	04/29/2024
630012	TAXI & LIMOUSINE COMMISSION	Internal	Full-Time	Experienced (non-manager)	140000.0	160000.0	Annual	03/14/2024
610124	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	94715.0	134570.0	Annual	10/10/2023
584354	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	56625.0	56625.0	Annual	04/19/2024
585490	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	51535.0	59265.0	Annual	05/11/2023
639190	BRONX DISTRICT ATTORNEY	External	Full-Time	Experienced (non-manager)	59116.0	91768.0	Annual	06/24/2024
609635	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Entry-Level	56181.0	64608.0	Annual	10/05/2023
634290	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	103026.0	130000.0	Annual	05/13/2024
642389	NYC HOUSING AUTHORITY	Internal	Full-Time	Entry-Level	42723.0	69243.0	Annual	07/30/2024
636603	NYC HOUSING AUTHORITY	Internal	Full-Time	Entry-Level	59116.0	81641.0	Annual	07/02/2024
637274	HOUSING PRESERVATION & DVLPMNT	Internal	Full-Time	Experienced (non-manager)	77500.0	77500.0	Annual	05/30/2024
639918	DISTRICT ATTORNEY RICHMOND COU	External	Full-Time	Experienced (non-manager)	140000.0	167610.0	Annual	07/02/2024
507488	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	75000.0	160000.0	Annual	12/09/2021
617402	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	64922.0	144066.0	Annual	11/29/2023
638813	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	54272.0	83117.0	Annual	07/31/2024
638703	OFFICE OF MANAGEMENT & BUDGET	Internal	Full-Time	Experienced (non-manager)	117935.0	117935.0	Annual	06/20/2024
639098	DISTRICT ATTORNEY-MANHATTAN	Internal	Full-Time	Experienced (non-manager)	72000.0	85000.0	Annual	06/21/2024
614689	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	80931.0	208826.0	Annual	11/27/2023
590807	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	97743.0	104745.0	Annual	10/24/2023
632454	OFFICE OF LABOR RELATIONS	External	Full-Time	Experienced (non-manager)	59116.0	91768.0	Annual	06/18/2024
541008	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	53702.0	115000.0	Annual	08/01/2022
643679	OFFICE OF MANAGEMENT & BUDGET	Internal	Full-Time	Entry-Level	58851.0	84257.0	Annual	07/26/2024
638756	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	97012.0	97012.0	Annual	06/21/2024
633594	DEPARTMENT OF CITY PLANNING	Internal	Full-Time	Experienced (non-manager)	71255.0	81943.0	Annual	04/18/2024
637513	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	55699.0	64054.0	Annual	06/06/2024
631833	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	88026.0	101230.0	Annual	04/05/2024
636632	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	39763.0	64420.0	Annual	05/20/2024
623955	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	110594.0	110594.0	Annual	03/18/2024
623408	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Part-Time	Experienced (non-manager)	25.84	25.84	Hourly	05/08/2024
642115	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	62370.0	71726.0	Annual	07/15/2024
605247	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	98470.0	133496.0	Annual	10/06/2023
552473	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	51413.0	62260.0	Annual	10/11/2022
645866	BRONX DISTRICT ATTORNEY	External	Full-Time	Entry-Level	72022.0	70022.0	Annual	08/08/2024
561334	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	64749.0	134280.0	Annual	12/20/2022
644068	DEPARTMENT OF FINANCE	Internal	Full-Time	Manager	150000.0	160000.0	Annual	08/03/2024
627775	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Entry-Level	57976.0	66672.0	Annual	02/22/2024
628459	DEPT OF YOUTH & COMM DEV SRVS	Internal	Part-Time	Entry-Level	16.88	19.29	Hourly	05/08/2024
528811	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	53702.0	102568.0	Annual	04/22/2022
643007	OFFICE OF CRIMINAL JUSTICE	External	Full-Time	Experienced (non-manager)	66066.0	175000.0	Annual	07/21/2024
634273	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	51528.0	59257.0	Annual	04/29/2024
635468	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	100000.0	113300.0	Annual	05/20/2024
636340	TECHNOLOGY & INNOVATION	Internal	Full-Time	Experienced (non-manager)	75000.0	160000.0	Annual	05/16/2024
602078	DEPT OF HEALTH/MENTAL HYGIENE	External	Part-Time	Experienced (non-manager)	79.23	84.86	Hourly	09/07/2023
642447	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Manager	111842.0	111842.0	Annual	07/17/2024
638112	DISTRICT ATTORNEY-MANHATTAN	Internal	Full-Time	Experienced (non-manager)	54878.0	61402.0	Annual	06/12/2024
619255	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	69435.0	87548.0	Annual	01/02/2024
638476	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Entry-Level	56313.0	64760.0	Annual	06/24/2024
527824	NYC HOUSING AUTHORITY	Internal	Full-Time	Experienced (non-manager)	52.79	52.79	Hourly	04/13/2022
639777	CIVILIAN COMPLAINT REVIEW BD	Internal	Full-Time	Experienced (non-manager)	71163.0	108641.0	Annual	08/07/2024
630020	TAXI & LIMOUSINE COMMISSION	External	Part-Time	Student	15.5	16.0	Hourly	03/14/2024
642735	DEPT OF CITYWIDE ADMIN SVCS	External	Full-Time	Executive	253239.0	253239.0	Annual	07/18/2024
595183	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	58682.0	162537.0	Annual	08/13/2023
556522	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	53057.0	77124.0	Annual	11/25/2022
610490	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	88026.0	101230.0	Annual	11/06/2023
604539	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	58682.0	159671.0	Annual	09/20/2023
616467	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Manager	81571.0	93807.0	Annual	11/17/2023
643060	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	51528.0	59257.0	Annual	07/22/2024
640079	DEPARTMENT OF CORRECTION	External	Full-Time	Experienced (non-manager)	105000.0	105000.0	Annual	07/15/2024
580422	DEPARTMENT OF PROBATION	External	Full-Time	Experienced (non-manager)	64922.0	173486.0	Annual	03/23/2023
643925	DEPARTMENT OF CORRECTION	External	Part-Time	Experienced (non-manager)	42.8883	49.3213	Hourly	07/26/2024
645261	OFFICE OF CRIMINAL JUSTICE	External	Full-Time	Manager	64142.0	110000.0	Annual	08/06/2024
634786	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Experienced (non-manager)	89550.0	105000.0	Annual	04/29/2024
558349	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	94283.0	122290.0	Annual	11/15/2022
644085	FIRE DEPARTMENT	External	Full-Time	Experienced (non-manager)	100750.0	100750.0	Annual	08/08/2024
638121	DISTRICT ATTORNEY-MANHATTAN	Internal	Full-Time	Experienced (non-manager)	60535.0	66451.0	Annual	06/12/2024
620326	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	62370.0	71726.0	Annual	12/28/2023
638160	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Manager	81638.0	110160.0	Annual	06/28/2024
638394	TAXI & LIMOUSINE COMMISSION	Internal	Full-Time	Manager	155000.0	194000.0	Annual	06/13/2024
631121	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	75000.0	160000.0	Annual	04/03/2024
631931	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	15.5	19.9	Hourly	04/17/2024
596314	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	58700.0	161534.0	Annual	08/04/2023
638364	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Entry-Level	43728.0	50287.0	Annual	06/13/2024
552548	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	80557.0	111917.0	Annual	09/23/2022
573254	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	85371.0	109990.0	Annual	02/08/2023
640545	OFFICE OF THE COMPTROLLER	External	Full-Time	Experienced (non-manager)	85000.0	95000.0	Annual	07/09/2024
619436	HRA/DEPT OF SOCIAL SERVICES	Internal	Part-Time	Experienced (non-manager)	53057.0	61015.0	Annual	12/08/2023
645806	CONSUMER AND WORKER PROTECTION	External	Full-Time	Experienced (non-manager)	47841.0	55017.0	Annual	08/08/2024
635466	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	05/25/2024
602817	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Manager	58682.0	134570.0	Annual	09/06/2023
626608	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	64922.0	136591.0	Annual	02/21/2024
640018	DEPT OF PARKS & RECREATION	External	Full-Time	Experienced (non-manager)	72232.0	72232.0	Annual	07/03/2024
630533	DEPARTMENT OF SANITATION	Internal	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	05/21/2024
639582	POLICE DEPARTMENT	Internal	Full-Time	Entry-Level	54473.0	77971.0	Annual	08/05/2024
637123	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	55873.0	86288.0	Annual	05/24/2024
631136	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	41887.0	55316.0	Annual	03/22/2024
638172	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	51528.0	59257.0	Annual	06/13/2024
636782	DEPARTMENT OF CORRECTION	Internal	Full-Time	Experienced (non-manager)	96933.0	120000.0	Annual	05/22/2024
635238	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	05/16/2024
639510	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Manager	73068.0	148388.0	Annual	07/02/2024
640837	CONSUMER AND WORKER PROTECTION	Internal	Full-Time	Experienced (non-manager)	86101.0	115000.0	Annual	07/11/2024
636448	CONSUMER AND WORKER PROTECTION	Internal	Part-Time	Student	15.0	17.5	Hourly	05/20/2024
625225	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	52438.0	59255.0	Annual	01/30/2024
627598	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	64749.0	104015.0	Annual	03/01/2024
638564	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	83237.0	83237.0	Annual	06/18/2024
631678	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	90870.0	111299.0	Annual	04/04/2024
608979	MAYORS OFFICE OF CONTRACT SVCS	Internal	Full-Time	Manager	70000.0	83000.0	Annual	04/06/2024
640732	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	108071.0	124282.0	Annual	07/09/2024
635806	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Experienced (non-manager)	100743.0	115854.0	Annual	05/10/2024
557379	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	36390.0	41848.0	Annual	10/25/2022
638154	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	45445.0	48696.0	Annual	06/13/2024
625842	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	57976.0	84276.0	Annual	04/12/2024
577109	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	73294.0	107071.0	Annual	03/15/2023
631854	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Experienced (non-manager)	74041.0	85147.0	Annual	04/30/2024
626562	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	64142.0	209971.0	Annual	05/08/2024
642541	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	111778.0	150000.0	Annual	07/17/2024
643839	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	92446.0	92446.0	Annual	07/26/2024
639121	TAXI & LIMOUSINE COMMISSION	External	Full-Time	Manager	155000.0	194000.0	Annual	06/21/2024
639474	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	59301.0	68196.0	Annual	06/26/2024
622464	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	51528.0	60088.0	Annual	01/09/2024
606803	DEPARTMENT OF TRANSPORTATION	Internal	Full-Time	Experienced (non-manager)	70087.0	84805.0	Annual	10/05/2023
644598	HOUSING PRESERVATION & DVLPMNT	Internal	Full-Time	Experienced (non-manager)	92446.0	92446.0	Annual	08/01/2024
643829	HOUSING PRESERVATION & DVLPMNT	External	Full-Time	Experienced (non-manager)	74781.0	74781.0	Annual	07/25/2024
636627	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	70087.0	77097.0	Annual	05/20/2024
633265	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	45329.0	52128.0	Annual	04/18/2024
552238	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	90114.0	122168.0	Annual	09/30/2022
626522	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	45329.0	77633.0	Annual	05/08/2024
569598	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Entry-Level	40017.0	62820.0	Annual	01/20/2023
590437	DEPT. OF HOMELESS SERVICES	Internal	Full-Time	Entry-Level	57.92	57.92	Hourly	06/16/2023
636640	DEPARTMENT OF CORRECTION	Internal	Full-Time	Executive	225000.0	240000.0	Annual	05/20/2024
633678	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	82506.0	94882.0	Annual	04/17/2024
642738	BRONX DISTRICT ATTORNEY	Internal	Full-Time	Experienced (non-manager)	38074.0	53264.0	Annual	07/17/2024
622770	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Entry-Level	41248.0	62333.0	Annual	04/17/2024
644922	NYC HOUSING AUTHORITY	External	Full-Time	Entry-Level	54.33	54.33	Hourly	08/08/2024
570670	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	84252.0	84252.0	Annual	01/24/2023
584561	DEPT OF ENVIRONMENT PROTECTION	External	Part-Time	Experienced (non-manager)	43.1281	62.0142	Hourly	05/16/2023
596861	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	66042.0	102646.0	Annual	08/13/2023
579262	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	47418.0	69462.0	Annual	04/08/2023
642837	NYC HOUSING AUTHORITY	External	Full-Time	Entry-Level	32.76	34.04	Hourly	08/07/2024
609635	DEPT OF DESIGN & CONSTRUCTION	Internal	Full-Time	Entry-Level	56181.0	64608.0	Annual	10/05/2023
634144	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	83685.0	122506.0	Annual	04/29/2024
645007	DEPARTMENT OF TRANSPORTATION	Internal	Part-Time	Student	16.5	20.9	Hourly	08/06/2024
644534	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Entry-Level	43728.0	68645.0	Annual	07/31/2024
640281	DEPARTMENT FOR THE AGING	Internal	Full-Time	Experienced (non-manager)	83155.0	93469.0	Annual	07/05/2024
597089	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	08/12/2023
563844	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	90114.0	122168.0	Annual	12/12/2022
634059	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	43777.0	50343.0	Annual	04/22/2024
638573	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	75000.0	92700.0	Annual	06/24/2024
638147	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	51528.0	59257.0	Annual	06/13/2024
637215	DEPT OF HEALTH/MENTAL HYGIENE	External	Part-Time	Experienced (non-manager)	60.54	64.87	Hourly	05/28/2024
638430	LAW DEPARTMENT	Internal	Full-Time	Experienced (non-manager)	118450.0	175100.0	Annual	06/17/2024
635566	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	65775.0	83000.0	Annual	05/08/2024
644501	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	103497.0	148895.0	Annual	08/06/2024
627804	NYC HOUSING AUTHORITY	Internal	Full-Time	Entry-Level	41887.0	69709.0	Annual	07/24/2024
632323	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Entry-Level	37936.0	58924.0	Annual	04/29/2024
643678	DEPARTMENT OF FINANCE	Internal	Full-Time	Experienced (non-manager)	85000.0	100000.0	Annual	08/03/2024
620377	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	44270.0	58344.0	Annual	01/02/2024
633259	DEPT OF HEALTH/MENTAL HYGIENE	External	Full-Time	Experienced (non-manager)	45329.0	52128.0	Annual	04/18/2024
638403	DISTRICT ATTORNEY RICHMOND COU	External	Full-Time	Entry-Level	85000.0	90000.0	Annual	06/13/2024
590912	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Experienced (non-manager)	84744.0	84744.0	Annual	06/23/2023
643698	NYC HOUSING AUTHORITY	External	Full-Time	Experienced (non-manager)	60889.0	75000.0	Annual	08/05/2024
519545	NYC EMPLOYEES RETIREMENT SYS	External	Full-Time	Experienced (non-manager)	58700.0	161534.0	Annual	02/08/2022
636424	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	75000.0	160000.0	Annual	05/18/2024
636177	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Experienced (non-manager)	62370.0	93587.0	Annual	06/13/2024
631094	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	59116.0	91768.0	Annual	03/22/2024
638398	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Experienced (non-manager)	58682.0	100860.0	Annual	06/21/2024
599185	LAW DEPARTMENT	Internal	Full-Time	Experienced (non-manager)	21.7641	35.26	Hourly	08/18/2023
644734	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	84981.0	106654.0	Annual	08/01/2024
541356	BRONX DISTRICT ATTORNEY	External	Full-Time	Experienced (non-manager)	70877.0	70877.0	Annual	07/20/2022
617130	HRA/DEPT OF SOCIAL SERVICES	Internal	Full-Time	Executive	102292.0	138754.0	Annual	11/22/2023
625702	OFFICE OF CRIMINAL JUSTICE	Internal	Full-Time	Experienced (non-manager)	58700.0	80000.0	Annual	02/01/2024
638493	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	75000.0	125000.0	Annual	06/20/2024
618028	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Manager	72038.0	192152.0	Annual	01/02/2024
560698	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	72038.0	192152.0	Annual	12/05/2022
620592	OFFICE OF THE COMPTROLLER	External	Full-Time	Experienced (non-manager)	80000.0	90000.0	Annual	01/09/2024
636322	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	59116.0	91768.0	Annual	05/18/2024
626268	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	72038.0	192152.0	Annual	03/11/2024
622360	DEPT OF DESIGN & CONSTRUCTION	External	Full-Time	Manager	64922.0	144066.0	Annual	01/10/2024
633690	DEPT OF ENVIRONMENT PROTECTION	External	Full-Time	Entry-Level	43728.0	68645.0	Annual	04/29/2024
645655	CONSUMER AND WORKER PROTECTION	External	Full-Time	Experienced (non-manager)	47841.0	55017.0	Annual	08/08/2024
638903	DEPT OF HEALTH/MENTAL HYGIENE	Internal	Full-Time	Experienced (non-manager)	43728.0	50287.0	Annual	06/20/2024
625159	HRA/DEPT OF SOCIAL SERVICES	External	Full-Time	Manager	80931.0	146088.0	Annual	01/29/2024
586343	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Experienced (non-manager)	80557.0	111917.0	Annual	05/16/2023
637694	DEPARTMENT OF TRANSPORTATION	External	Full-Time	Experienced (non-manager)	56181.0	68034.0	Annual	06/05/2024
558888	DEPT OF ENVIRONMENT PROTECTION	Internal	Full-Time	Manager	64922.0	151469.0	Annual	11/01/2022
